Sr.no,funding_total_usd,funding_rounds,funding_duration_days,avg_funding_per_round,market_sector,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,status
1945,110000,1,0,110000,Healthcare & Biotech,0,0,0,0,0,0,110000,0,0,0,closed
1946,2249999,1,0,2249999,Mobile & Telecom,0,2249999,0,0,0,0,0,0,0,0,acquired
1947,5600000,1,0,5600000,Software & Cloud,0,5600000,0,0,0,0,0,0,0,0,closed
1948,1750000,2,262,875000,Healthcare & Biotech,0,1750000,0,0,0,0,0,0,0,0,acquired
1949,200554,1,0,200554,E-commerce & Retail,200554,0,0,0,0,0,0,0,0,0,closed
1950,3750000,2,138,1875000,Other,750000,3000000,0,0,0,0,0,0,0,0,acquired
1951,1015000,2,229,507500,Consumer & Lifestyle,1015000,0,0,0,0,0,0,0,0,0,acquired
1952,500000,1,0,500000,Media & Entertainment,0,500000,0,0,0,0,0,0,0,0,closed
1953,10000000,2,564,5000000,Software & Cloud,0,10000000,0,0,0,0,0,0,0,0,acquired
1954,100000,1,0,100000,Software & Cloud,0,0,0,0,0,0,100000,0,0,0,closed
1955,1300000,1,0,1300000,Advertising & Marketing,0,0,0,0,0,0,1300000,0,0,0,closed
1956,20000000,1,0,20000000,Business Services,0,20000000,0,0,0,0,0,0,0,0,acquired
1957,4500000,2,282,2250000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
1958,14255000,3,361,4751666.667,Media & Entertainment,0,14255000,0,0,0,0,0,0,0,0,acquired
1959,205000,1,0,205000,Media & Entertainment,205000,0,0,0,0,0,0,0,0,0,acquired
1960,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
1961,4500000,1,0,4500000,Financial Services,0,0,0,0,0,0,0,0,0,0,acquired
1962,1200000,1,0,1200000,Software & Cloud,0,1200000,0,0,0,0,0,0,0,0,acquired
1963,10000000,1,0,10000000,Software & Cloud,0,10000000,0,0,0,0,0,0,0,0,acquired
1964,10000000,1,0,10000000,Software & Cloud,0,10000000,0,0,0,0,0,0,0,0,closed
1965,4000000,1,0,4000000,Media & Entertainment,0,4000000,0,0,0,0,0,0,0,0,acquired
1966,1822922,3,906,607640.6667,Media & Entertainment,300000,1522922,0,0,0,0,0,0,0,0,acquired
1967,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
1968,80000,2,243,40000,Mobile & Telecom,0,0,0,0,0,0,80000,0,0,0,closed
1969,4000,1,0,4000,Business Services,4000,0,0,0,0,0,0,0,0,0,closed
1970,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
1971,16500000,2,38,8250000,Mobile & Telecom,0,16500000,0,0,0,0,0,0,0,0,acquired
1972,3012255,1,0,3012255,Other,0,0,0,3012255,0,0,0,0,0,0,closed
1973,11000000,1,0,11000000,Security,0,11000000,0,0,0,0,0,0,0,0,acquired
1974,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
1975,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
1976,10000000,1,0,10000000,Healthcare & Biotech,0,10000000,0,0,0,0,0,0,0,0,acquired
1977,42000000,1,0,42000000,Software & Cloud,0,42000000,0,0,0,0,0,0,0,0,acquired
1978,1500000,1,0,1500000,Other,0,1500000,0,0,0,0,0,0,0,0,closed
1979,20000000,1,0,20000000,Software & Cloud,0,0,0,20000000,0,0,0,0,0,0,acquired
1980,4500000,1,0,4500000,Advertising & Marketing,0,0,0,0,0,0,0,0,0,0,closed
1981,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
